title	organization	location	mode	duration_weeks	stipend_per_month	description	requirements	req_1	req_2	req_3	req_4	req_5	req_6
Embedded Systems Intern	Infosys	Chandigarh	Hybrid	8	5000	Design user-friendly interfaces and conduct UX research.	Digital Marketing; Data Analysis	Digital Marketing	Data Analysis
UI/UX Intern	IIT Madras	Delhi	Hybrid	24	40000	Analyze data trends and provide actionable insights.	PyTorch; JavaScript; Cloud; Robotics; Azure; Cybersecurity	PyTorch	JavaScript	Cloud	Robotics	Azure	Cybersecurity
AI Intern	Accenture	Kolkata	Hybrid	10	8000	Analyze data trends and provide actionable insights.	Tableau; CSS; Robotics; C++; Machine Learning	Tableau	CSS	Robotics	C++	Machine Learning
Web Development Intern	Ola Cabs	Chandigarh	Hybrid	10	25000	Develop machine learning models and optimize pipelines.	CSS; HTML; Angular	CSS	HTML	Angular
Business Analyst Intern	Ola Cabs	Jaipur	Onsite	10	10000	Help in sustainability and NGO outreach programs.	Community Work; Sensors; Azure; Finance; SEO	Community Work	Sensors	Azure	Finance	SEO
Content Writing Intern	IIT Bombay	Delhi	Hybrid	8	20000	Design user-friendly interfaces and conduct UX research.	Robotics; Azure; Data Analysis	Robotics	Azure	Data Analysis
Embedded Systems Intern	OpenAI	Chennai	Remote	16	20000	Design user-friendly interfaces and conduct UX research.	PowerBI; Digital Marketing	PowerBI	Digital Marketing
Robotics Intern	TCS	Chennai	Onsite	8	30000	Work with senior mentors on innovative product solutions.	CSS; Data Analysis; SEO; Robotics; Deep Learning	CSS	Data Analysis	SEO	Robotics	Deep Learning
Blockchain Intern	Flipkart	Lucknow	Remote	10	20000	Work with senior mentors on innovative product solutions.	Research; SQL; AWS; Cybersecurity; Digital Marketing	Research	SQL	AWS	Cybersecurity	Digital Marketing
Game Development Intern	Accenture	Lucknow	Onsite	24	12000	Support digital campaigns and prepare performance reports.	Machine Learning; Research; Communication; Accounting; Java; HTML	Machine Learning	Research	Communication	Accounting	Java	HTML
Robotics Intern	SaveTheChildren	Bangalore	Hybrid	10	40000	Develop machine learning models and optimize pipelines.	CSS; Cybersecurity; Machine Learning; Digital Marketing; Tableau	CSS	Cybersecurity	Machine Learning	Digital Marketing	Tableau
Data Science Intern	Google	Bangalore	Onsite	4	20000	Prototype hardware systems and integrate IoT devices.	Node.js; Cybersecurity; PyTorch; Accounting; Sensors	Node.js	Cybersecurity	PyTorch	Accounting	Sensors
Content Writing Intern	Google	Chennai	Hybrid	8	40000	Support digital campaigns and prepare performance reports.	C++; Python	C++	Python
Web Development Intern	OpenAI	Chennai	Onsite	6	8000	Analyze data trends and provide actionable insights.	C++; React; Robotics; AWS; PyTorch; Digital Marketing	C++	React	Robotics	AWS	PyTorch	Digital Marketing
Marketing Intern	OpenAI	Chandigarh	Onsite	24	5000	Develop machine learning models and optimize pipelines.	Angular; PyTorch; CSS; Cybersecurity; Digital Marketing; Cloud	Angular	PyTorch	CSS	Cybersecurity	Digital Marketing	Cloud
Cybersecurity Intern	Wipro	Lucknow	Remote	16	5000	Help in sustainability and NGO outreach programs.	Research; Community Work	Research	Community Work
Embedded Systems Intern	TCS	Bangalore	Remote	24	20000	Design user-friendly interfaces and conduct UX research.	CSS; Cybersecurity	CSS	Cybersecurity
ML Intern	IIT Madras	Lucknow	Remote	16	5000	Prototype hardware systems and integrate IoT devices.	Data Analysis; PowerBI; JavaScript; Tableau; Arduino; Angular	Data Analysis	PowerBI	JavaScript	Tableau	Arduino	Angular
Content Writing Intern	Wipro	Mumbai	Onsite	12	20000	Analyze data trends and provide actionable insights.	React; Finance; CSS; Robotics; Arduino; Research	React	Finance	CSS	Robotics	Arduino	Research
Data Science Intern	IIT Madras	Hyderabad	Onsite	10	8000	Analyze data trends and provide actionable insights.	Robotics; Research; PowerBI; Node.js; TensorFlow; Python	Robotics	Research	PowerBI	Node.js	TensorFlow	Python
UI/UX Intern	Microsoft	Chennai	Onsite	16	5000	Work with senior mentors on innovative product solutions.	Tableau; Cybersecurity; SEO	Tableau	Cybersecurity	SEO
Game Development Intern	Microsoft	Chennai	Hybrid	12	20000	Support digital campaigns and prepare performance reports.	CSS; Cloud; Tableau; Robotics; Finance	CSS	Cloud	Tableau	Robotics	Finance
Marketing Intern	OpenAI	Hyderabad	Hybrid	8	35000	Support digital campaigns and prepare performance reports.	Machine Learning; Sensors; Arduino; Cloud	Machine Learning	Sensors	Arduino	Cloud
Data Science Intern	Accenture	Pune	Onsite	6	8000	Work with senior mentors on innovative product solutions.	Finance; Tableau; Robotics; Machine Learning; Cloud	Finance	Tableau	Robotics	Machine Learning	Cloud
Marketing Intern	TCS	Delhi	Remote	4	12000	Develop machine learning models and optimize pipelines.	Robotics; AWS; Tableau	Robotics	AWS	Tableau
Finance Intern	Paytm	Chennai	Remote	8	5000	Support digital campaigns and prepare performance reports.	Accounting; Azure; Digital Marketing; Blockchain; Deep Learning; C++	Accounting	Azure	Digital Marketing	Blockchain	Deep Learning	C++
UI/UX Intern	Paytm	Jaipur	Onsite	10	8000	Design user-friendly interfaces and conduct UX research.	Azure; Tableau; C++; Blockchain; Java; CSS	Azure	Tableau	C++	Blockchain	Java	CSS
AI Intern	Google	Hyderabad	Remote	10	30000	Help in sustainability and NGO outreach programs.	Robotics; Node.js; Java	Robotics	Node.js	Java
Business Analyst Intern	Infosys	Chennai	Hybrid	6	30000	Support digital campaigns and prepare performance reports.	TensorFlow; Blockchain; Cloud; Node.js; Deep Learning	TensorFlow	Blockchain	Cloud	Node.js	Deep Learning
Blockchain Intern	Microsoft	Ahmedabad	Remote	6	5000	Analyze data trends and provide actionable insights.	Communication; JavaScript; Digital Marketing; Machine Learning; Blockchain; Tableau	Communication	JavaScript	Digital Marketing	Machine Learning	Blockchain	Tableau
Data Science Intern	OpenAI	Lucknow	Onsite	12	40000	Work with senior mentors on innovative product solutions.	Deep Learning; AWS; Digital Marketing; Arduino; Node.js; PyTorch	Deep Learning	AWS	Digital Marketing	Arduino	Node.js	PyTorch
Marketing Intern	Flipkart	Chandigarh	Remote	12	8000	Help in sustainability and NGO outreach programs.	PowerBI; Research; SQL; React; PyTorch	PowerBI	Research	SQL	React	PyTorch
Content Writing Intern	Amazon	Kolkata	Hybrid	24	10000	Develop machine learning models and optimize pipelines.	C++; HTML; Data Analysis; React	C++	HTML	Data Analysis	React
Content Writing Intern	Infosys	Ahmedabad	Onsite	12	12000	Work with senior mentors on innovative product solutions.	TensorFlow; SEO; PyTorch	TensorFlow	SEO	PyTorch
UI/UX Intern	OpenAI	Pune	Onsite	8	10000	Support digital campaigns and prepare performance reports.	Cloud; CSS	Cloud	CSS
Game Development Intern	Microsoft	Chandigarh	Remote	24	25000	Design user-friendly interfaces and conduct UX research.	Sensors; Research	Sensors	Research
AI Intern	IIT Madras	Pune	Remote	10	30000	Analyze data trends and provide actionable insights.	Cloud; AWS; TensorFlow; Research; PyTorch	Cloud	AWS	TensorFlow	Research	PyTorch
Game Development Intern	Adobe	Kolkata	Hybrid	16	12000	Prototype hardware systems and integrate IoT devices.	Research; Angular; Arduino; CSS; Accounting	Research	Angular	Arduino	CSS	Accounting
Cloud Computing Intern	SaveTheChildren	Ahmedabad	Remote	24	35000	Assist in real-time project development and research.	Azure; Cloud; SQL	Azure	Cloud	SQL
Content Writing Intern	Adobe	Bangalore	Hybrid	12	5000	Prototype hardware systems and integrate IoT devices.	AWS; Robotics; SEO; React	AWS	Robotics	SEO	React
Embedded Systems Intern	Flipkart	Chandigarh	Remote	10	12000	Work with senior mentors on innovative product solutions.	Research; AWS; Azure; Digital Marketing; Deep Learning	Research	AWS	Azure	Digital Marketing	Deep Learning
Cloud Computing Intern	Flipkart	Jaipur	Hybrid	10	25000	Develop machine learning models and optimize pipelines.	TensorFlow; Node.js; Data Analysis; Azure; PyTorch; SEO	TensorFlow	Node.js	Data Analysis	Azure	PyTorch	SEO
Finance Intern	Flipkart	Remote	Hybrid	4	5000	Design user-friendly interfaces and conduct UX research.	Accounting; PowerBI; PyTorch	Accounting	PowerBI	PyTorch
Embedded Systems Intern	SaveTheChildren	Chennai	Hybrid	10	12000	Work with senior mentors on innovative product solutions.	PyTorch; Blockchain; Sensors	PyTorch	Blockchain	Sensors
Embedded Systems Intern	Wipro	Mumbai	Hybrid	10	10000	Develop machine learning models and optimize pipelines.	C++; Accounting; HTML; Arduino	C++	Accounting	HTML	Arduino
UI/UX Intern	Google	Kolkata	Onsite	12	40000	Develop machine learning models and optimize pipelines.	Community Work; HTML; TensorFlow; Digital Marketing	Community Work	HTML	TensorFlow	Digital Marketing
Content Writing Intern	IIT Madras	Kolkata	Onsite	24	8000	Help in sustainability and NGO outreach programs.	Research; AWS; PyTorch	Research	AWS	PyTorch
Blockchain Intern	Accenture	Mumbai	Onsite	6	8000	Design user-friendly interfaces and conduct UX research.	Tableau; SEO; Data Analysis; AWS	Tableau	SEO	Data Analysis	AWS
ML Intern	Microsoft	Chennai	Onsite	24	30000	Work with senior mentors on innovative product solutions.	Digital Marketing; Python; CSS	Digital Marketing	Python	CSS
Blockchain Intern	Zomato	Remote	Onsite	6	40000	Support digital campaigns and prepare performance reports.	SEO; Blockchain; Accounting	SEO	Blockchain	Accounting
Data Science Intern	SaveTheChildren	Hyderabad	Onsite	24	20000	Prototype hardware systems and integrate IoT devices.	PowerBI; TensorFlow; Python; Data Analysis; Tableau	PowerBI	TensorFlow	Python	Data Analysis	Tableau
Business Analyst Intern	Wipro	Lucknow	Hybrid	4	8000	Develop machine learning models and optimize pipelines.	PowerBI; Data Analysis	PowerBI	Data Analysis
Cloud Computing Intern	Microsoft	Remote	Hybrid	8	40000	Design user-friendly interfaces and conduct UX research.	Robotics; Deep Learning; CSS; C++; Python	Robotics	Deep Learning	CSS	C++	Python
Game Development Intern	Accenture	Chennai	Remote	10	8000	Prototype hardware systems and integrate IoT devices.	Accounting; Data Analysis; SQL; PyTorch	Accounting	Data Analysis	SQL	PyTorch
Environmental Intern	Infosys	Pune	Hybrid	10	10000	Assist in real-time project development and research.	SEO; AWS; Data Analysis; Communication; Robotics; Research	SEO	AWS	Data Analysis	Communication	Robotics	Research
Blockchain Intern	IIT Bombay	Remote	Onsite	6	5000	Work with senior mentors on innovative product solutions.	Python; Finance; Communication; Data Analysis	Python	Finance	Communication	Data Analysis
AI Intern	Accenture	Ahmedabad	Remote	24	10000	Support digital campaigns and prepare performance reports.	TensorFlow; Sensors; Robotics; Java; Azure; Communication	TensorFlow	Sensors	Robotics	Java	Azure	Communication
ML Intern	Zomato	Remote	Remote	16	25000	Design user-friendly interfaces and conduct UX research.	Node.js; Python; SEO; Machine Learning	Node.js	Python	SEO	Machine Learning
Embedded Systems Intern	Wipro	Mumbai	Remote	24	5000	Develop machine learning models and optimize pipelines.	PowerBI; Research; CSS	PowerBI	Research	CSS
Environmental Intern	Flipkart	Pune	Remote	12	35000	Prototype hardware systems and integrate IoT devices.	Community Work; Cybersecurity; Machine Learning; Azure	Community Work	Cybersecurity	Machine Learning	Azure
Game Development Intern	WWF India	Lucknow	Onsite	12	10000	Develop machine learning models and optimize pipelines.	AWS; Arduino; Azure; Tableau	AWS	Arduino	Azure	Tableau
Business Analyst Intern	Infosys	Chennai	Hybrid	16	10000	Analyze data trends and provide actionable insights.	SQL; Machine Learning; Digital Marketing; Deep Learning; Angular; JavaScript	SQL	Machine Learning	Digital Marketing	Deep Learning	Angular	JavaScript
Blockchain Intern	Amazon	Ahmedabad	Remote	4	15000	Design user-friendly interfaces and conduct UX research.	Robotics; SQL; Cloud; Deep Learning; Sensors	Robotics	SQL	Cloud	Deep Learning	Sensors
Game Development Intern	Accenture	Lucknow	Hybrid	6	25000	Help in sustainability and NGO outreach programs.	Deep Learning; Azure; Python; Research; Cybersecurity; PyTorch	Deep Learning	Azure	Python	Research	Cybersecurity	PyTorch
Data Science Intern	Accenture	Remote	Onsite	12	35000	Help in sustainability and NGO outreach programs.	Sensors; Cybersecurity; Angular	Sensors	Cybersecurity	Angular
Blockchain Intern	OpenAI	Pune	Hybrid	4	40000	Help in sustainability and NGO outreach programs.	PowerBI; Java; HTML; Digital Marketing; SEO	PowerBI	Java	HTML	Digital Marketing	SEO
Data Science Intern	Flipkart	Hyderabad	Hybrid	10	40000	Design user-friendly interfaces and conduct UX research.	Arduino; AWS; TensorFlow; Data Analysis; JavaScript; Tableau	Arduino	AWS	TensorFlow	Data Analysis	JavaScript	Tableau
Data Science Intern	IIT Madras	Delhi	Remote	12	30000	Design user-friendly interfaces and conduct UX research.	Blockchain; Python; Tableau	Blockchain	Python	Tableau
Finance Intern	Google	Chennai	Hybrid	12	12000	Support digital campaigns and prepare performance reports.	Tableau; JavaScript	Tableau	JavaScript
UI/UX Intern	TCS	Chennai	Hybrid	4	10000	Prototype hardware systems and integrate IoT devices.	TensorFlow; Azure; Python; Accounting	TensorFlow	Azure	Python	Accounting
Cybersecurity Intern	Amazon	Pune	Hybrid	12	35000	Analyze data trends and provide actionable insights.	PowerBI; Robotics; React	PowerBI	Robotics	React
AI Intern	Flipkart	Remote	Onsite	24	40000	Support digital campaigns and prepare performance reports.	Node.js; Tableau; C++; HTML	Node.js	Tableau	C++	HTML
Cloud Computing Intern	OpenAI	Delhi	Remote	4	15000	Analyze data trends and provide actionable insights.	Robotics; Tableau; Research	Robotics	Tableau	Research
UI/UX Intern	OpenAI	Chennai	Remote	8	35000	Prototype hardware systems and integrate IoT devices.	Data Analysis; Machine Learning; Accounting; CSS; Arduino; Tableau	Data Analysis	Machine Learning	Accounting	CSS	Arduino	Tableau
Blockchain Intern	Wipro	Pune	Remote	8	35000	Support digital campaigns and prepare performance reports.	Research; Arduino; PowerBI; React; Robotics	Research	Arduino	PowerBI	React	Robotics
Environmental Intern	Zomato	Chennai	Remote	6	10000	Assist in real-time project development and research.	PowerBI; Communication; TensorFlow; Research	PowerBI	Communication	TensorFlow	Research
Game Development Intern	Tesla	Lucknow	Remote	6	30000	Assist in real-time project development and research.	Python; React; AWS; CSS; Community Work	Python	React	AWS	CSS	Community Work
Game Development Intern	Adobe	Pune	Remote	12	15000	Develop machine learning models and optimize pipelines.	Digital Marketing; HTML; Robotics; Deep Learning; SQL; Azure	Digital Marketing	HTML	Robotics	Deep Learning	SQL	Azure
Robotics Intern	TCS	Hyderabad	Onsite	10	8000	Develop machine learning models and optimize pipelines.	Accounting; Data Analysis; AWS; Cybersecurity; Java; Research	Accounting	Data Analysis	AWS	Cybersecurity	Java	Research
Finance Intern	Accenture	Ahmedabad	Onsite	10	10000	Assist in real-time project development and research.	Data Analysis; Machine Learning; Digital Marketing; PyTorch	Data Analysis	Machine Learning	Digital Marketing	PyTorch
AI Intern	Amazon	Delhi	Remote	24	12000	Help in sustainability and NGO outreach programs.	Sensors; SEO; Digital Marketing; Blockchain	Sensors	SEO	Digital Marketing	Blockchain
Finance Intern	IIT Madras	Chandigarh	Onsite	4	12000	Develop machine learning models and optimize pipelines.	Cloud; Blockchain; Tableau; Azure	Cloud	Blockchain	Tableau	Azure
ML Intern	IIT Madras	Mumbai	Hybrid	4	20000	Work with senior mentors on innovative product solutions.	JavaScript; C++; Node.js; PowerBI	JavaScript	C++	Node.js	PowerBI
Robotics Intern	TCS	Pune	Hybrid	24	40000	Analyze data trends and provide actionable insights.	PyTorch; Robotics; Community Work; Java; Data Analysis; Arduino	PyTorch	Robotics	Community Work	Java	Data Analysis	Arduino
Cloud Computing Intern	Flipkart	Kolkata	Remote	6	15000	Work with senior mentors on innovative product solutions.	Research; AWS; SEO; Machine Learning; TensorFlow	Research	AWS	SEO	Machine Learning	TensorFlow
Blockchain Intern	OpenAI	Kolkata	Onsite	4	40000	Prototype hardware systems and integrate IoT devices.	Accounting; Community Work; HTML; Tableau; JavaScript	Accounting	Community Work	HTML	Tableau	JavaScript
Marketing Intern	Infosys	Lucknow	Hybrid	8	25000	Prototype hardware systems and integrate IoT devices.	Arduino; Node.js; Cloud; Robotics; Sensors	Arduino	Node.js	Cloud	Robotics	Sensors
Cloud Computing Intern	Google	Bangalore	Onsite	12	10000	Design user-friendly interfaces and conduct UX research.	CSS; Cloud; JavaScript; SQL; Blockchain; Java	CSS	Cloud	JavaScript	SQL	Blockchain	Java
